order_id,customer_id,region_x,category,product,sales_rep_id,order_date,quantity,unit_price,total_amount,sales_amount,customer_name,age,gender,region_y,join_date,rep_name,region,hire_date
ORD03232,CUST0426,West,Food,Rice,EMP084,2023-08-25,4,888.85,3555.4,3555.4,Customer_CUST0426,64,Female,East,2021-08-16,Employee_EMP084,West,2020-02-22
ORD03233,CUST0430,North,Food,Juice,EMP100,2022-01-08,9,158.36,1425.24,1425.24,Customer_CUST0430,25,Male,West,2022-10-10,Employee_EMP100,South,2021-01-29
ORD03234,CUST0821,South,Food,Bread,EMP039,2023-12-10,4,261.11,1044.44,1044.44,Customer_CUST0821,32,Female,South,2022-01-03,Employee_EMP039,East,2021-03-28
ORD03235,CUST0898,East,Electronics,Laptop,EMP029,2023-08-31,6,139.04,834.24,834.24,Customer_CUST0898,43,Female,West,2022-08-17,Employee_EMP029,West,2019-03-14
ORD03236,CUST0985,West,Furniture,Sofa,EMP067,2023-04-29,8,125.71,1005.68,1005.68,Customer_CUST0985,34,Male,East,2023-07-06,Employee_EMP067,North,2018-12-25
ORD03237,CUST0451,East,Furniture,Table,EMP050,2022-01-05,1,40.08,40.08,40.08,Customer_CUST0451,54,Female,North,2020-02-01,Employee_EMP050,West,2021-09-09
ORD03238,CUST0707,West,Furniture,Table,EMP071,2022-01-11,5,73.4,367.0,367.0,Customer_CUST0707,40,Male,North,2023-03-27,Employee_EMP071,East,2022-12-06
ORD03239,CUST0589,South,Furniture,Bed,EMP021,2022-02-01,8,425.74,3405.92,3405.92,Customer_CUST0589,60,Female,South,2023-11-12,Employee_EMP021,South,2024-03-21
ORD03240,CUST0715,North,Sports,Bat,EMP048,2023-01-22,4,31.91,127.64,127.64,Customer_CUST0715,57,Female,West,2020-09-15,Employee_EMP048,West,2023-07-04
ORD03241,CUST0589,South,Clothing,Shirt,EMP003,2023-04-20,4,419.79,1679.16,1679.16,Customer_CUST0589,60,Female,South,2023-11-12,Employee_EMP003,West,2023-06-03
ORD03242,CUST0790,East,Furniture,Chair,EMP029,2022-11-14,5,62.52,312.6,312.6,Customer_CUST0790,50,Male,North,2021-05-23,Employee_EMP029,West,2019-03-14
ORD03243,CUST0497,North,Electronics,Camera,EMP018,2022-12-14,9,267.46,2407.14,2407.14,Customer_CUST0497,41,Male,East,2023-07-11,Employee_EMP018,North,2019-01-11
ORD03244,CUST0338,East,Furniture,Chair,EMP089,2022-02-13,1,569.42,569.42,569.42,Customer_CUST0338,34,Male,West,2021-11-29,Employee_EMP089,West,2024-08-11
ORD03245,CUST0144,West,Food,Milk,EMP015,2023-10-10,1,787.81,787.81,787.81,Customer_CUST0144,40,Female,East,2023-06-29,Employee_EMP015,South,2023-09-03
ORD03246,CUST0230,West,Sports,Football,EMP083,2022-05-15,8,639.86,5118.88,5118.88,Customer_CUST0230,26,Male,South,2022-10-15,Employee_EMP083,North,2020-09-29
ORD03247,CUST0343,North,Food,Rice,EMP005,2022-08-31,7,918.83,6431.81,6431.81,Customer_CUST0343,52,Female,West,2020-06-25,Employee_EMP005,West,2019-06-16
ORD03248,CUST0388,South,Electronics,Laptop,EMP089,2023-03-16,8,741.56,5932.48,5932.48,Customer_CUST0388,64,Male,West,2022-06-12,Employee_EMP089,West,2024-08-11
ORD03249,CUST0148,West,Food,Juice,EMP043,2023-02-23,8,957.25,7658.0,7658.0,Customer_CUST0148,21,Female,West,2023-05-08,Employee_EMP043,North,2018-10-05
ORD03250,CUST0352,East,Furniture,Sofa,EMP100,2022-01-08,7,688.75,4821.25,4821.25,Customer_CUST0352,49,Female,South,2022-05-14,Employee_EMP100,South,2021-01-29
ORD03251,CUST0793,East,Food,Juice,EMP001,2023-07-06,1,537.36,537.36,537.36,Customer_CUST0793,55,Female,West,2024-01-14,Employee_EMP001,South,2024-02-07
ORD03252,CUST0037,West,Furniture,Cupboard,EMP048,2023-11-30,5,260.14,1300.7,1300.7,Customer_CUST0037,28,Female,North,2022-10-11,Employee_EMP048,West,2023-07-04
ORD03253,CUST0120,West,Clothing,Jacket,EMP096,2022-08-19,3,25.11,75.33,75.33,Customer_CUST0120,25,Female,North,2022-01-06,Employee_EMP096,South,2024-08-13
ORD03254,CUST0529,South,Electronics,Camera,EMP005,2022-10-27,2,65.19,130.38,130.38,Customer_CUST0529,24,Female,North,2024-01-10,Employee_EMP005,West,2019-06-16
ORD03255,CUST0574,West,Clothing,Shirt,EMP052,2023-02-08,8,724.05,5792.4,5792.4,Customer_CUST0574,57,Female,West,2021-09-22,Employee_EMP052,East,2023-06-13
ORD03256,CUST0509,West,Electronics,Mobile,EMP086,2023-12-31,6,653.59,3921.54,3921.54,Customer_CUST0509,47,Male,North,2021-06-13,Employee_EMP086,South,2018-11-23
ORD03257,CUST0071,North,Furniture,Bed,EMP059,2022-10-30,6,495.1,2970.6,2970.6,Customer_CUST0071,52,Female,East,2022-12-26,Employee_EMP059,East,2022-10-04
ORD03258,CUST0080,North,Furniture,Table,EMP027,2023-06-05,8,932.81,7462.48,7462.48,Customer_CUST0080,21,Male,South,2023-10-29,Employee_EMP027,North,2020-06-29
ORD03259,CUST0338,North,Food,Snacks,EMP047,2023-06-09,5,100.57,502.85,502.85,Customer_CUST0338,34,Male,West,2021-11-29,Employee_EMP047,East,2019-12-16
ORD03260,CUST0495,North,Sports,Gloves,EMP078,2023-04-30,9,239.27,2153.43,2153.43,Customer_CUST0495,58,Male,East,2023-03-26,Employee_EMP078,East,2018-01-05
ORD03261,CUST0458,East,Furniture,Chair,EMP045,2023-08-11,4,812.2,3248.8,3248.8,Customer_CUST0458,52,Male,South,2020-09-27,Employee_EMP045,East,2021-09-05
ORD03262,CUST0632,North,Furniture,Cupboard,EMP082,2023-02-28,5,939.19,4695.950000000001,4695.950000000001,Customer_CUST0632,34,Male,West,2020-06-19,Employee_EMP082,East,2023-11-16
ORD03263,CUST0892,South,Furniture,Cupboard,EMP068,2022-06-04,1,978.21,978.21,978.21,Customer_CUST0892,23,Male,West,2022-04-22,Employee_EMP068,West,2024-04-08
ORD03264,CUST0540,West,Electronics,Tablet,EMP043,2022-03-09,8,560.06,4480.48,4480.48,Customer_CUST0540,34,Female,East,2021-02-22,Employee_EMP043,North,2018-10-05
ORD03265,CUST0764,East,Furniture,Cupboard,EMP032,2023-01-26,1,322.94,322.94,322.94,Customer_CUST0764,38,Female,East,2022-10-26,Employee_EMP032,North,2022-08-12
ORD03266,CUST0025,West,Sports,Gloves,EMP062,2022-11-03,6,927.72,5566.32,5566.32,Customer_CUST0025,44,Male,South,2022-02-22,Employee_EMP062,West,2020-11-03
ORD03267,CUST0171,North,Food,Milk,EMP057,2022-09-03,6,10.41,62.46,62.46,Customer_CUST0171,23,Female,South,2020-03-20,Employee_EMP057,South,2022-10-19
ORD03268,CUST0206,South,Furniture,Cupboard,EMP037,2023-01-08,6,968.53,5811.18,5811.18,Customer_CUST0206,26,Female,East,2020-07-31,Employee_EMP037,North,2024-03-29
ORD03269,CUST0447,South,Food,Rice,EMP083,2022-12-03,5,885.23,4426.15,4426.15,Customer_CUST0447,57,Female,North,2020-03-08,Employee_EMP083,North,2020-09-29
ORD03270,CUST0989,North,Food,Bread,EMP079,2023-10-13,8,858.62,6868.96,6868.96,Customer_CUST0989,26,Female,North,2023-12-02,Employee_EMP079,South,2022-05-24
ORD03271,CUST0740,North,Food,Bread,EMP071,2022-02-08,5,157.03,785.15,785.15,Customer_CUST0740,29,Female,East,2022-12-30,Employee_EMP071,East,2022-12-06
ORD03272,CUST0657,West,Electronics,Laptop,EMP093,2023-01-16,9,488.56,4397.04,4397.04,Customer_CUST0657,39,Female,East,2020-03-08,Employee_EMP093,North,2024-07-08
ORD03273,CUST0626,South,Electronics,Tablet,EMP089,2022-04-09,4,362.91,1451.64,1451.64,Customer_CUST0626,41,Female,East,2020-03-22,Employee_EMP089,West,2024-08-11
ORD03274,CUST0192,South,Furniture,Cupboard,EMP010,2023-04-06,3,494.24,1482.72,1482.72,Customer_CUST0192,40,Female,West,2022-08-16,Employee_EMP010,East,2018-01-19
ORD03275,CUST0786,West,Electronics,Camera,EMP067,2022-04-29,5,664.75,3323.75,3323.75,Customer_CUST0786,18,Female,North,2022-08-05,Employee_EMP067,North,2018-12-25
ORD03276,CUST0270,South,Food,Rice,EMP017,2023-03-31,8,449.67,3597.36,3597.36,Customer_CUST0270,41,Female,East,2020-01-22,Employee_EMP017,West,2018-08-16
ORD03277,CUST0064,West,Sports,Bat,EMP003,2023-05-31,5,683.25,3416.25,3416.25,Customer_CUST0064,45,Female,South,2022-04-29,Employee_EMP003,West,2023-06-03
ORD03278,CUST0380,South,Electronics,Headphones,EMP031,2023-05-03,9,910.46,8194.14,8194.14,Customer_CUST0380,56,Female,West,2021-10-21,Employee_EMP031,East,2023-09-16
ORD03279,CUST0956,North,Furniture,Bed,EMP038,2023-07-09,9,581.2,5230.8,5230.8,Customer_CUST0956,24,Female,West,2023-12-10,Employee_EMP038,South,2020-11-06
ORD03280,CUST0380,East,Food,Bread,EMP089,2023-07-08,4,956.31,3825.24,3825.24,Customer_CUST0380,56,Female,West,2021-10-21,Employee_EMP089,West,2024-08-11
ORD03281,CUST0180,South,Sports,Football,EMP074,2023-06-30,1,589.99,589.99,589.99,Customer_CUST0180,35,Female,North,2023-01-04,Employee_EMP074,East,2022-07-27
ORD03282,CUST0953,East,Sports,Football,EMP045,2023-12-10,6,806.22,4837.32,4837.32,Customer_CUST0953,47,Female,West,2023-08-01,Employee_EMP045,East,2021-09-05
ORD03283,CUST0319,West,Electronics,Headphones,EMP077,2022-08-20,7,341.98,2393.86,2393.86,Customer_CUST0319,33,Female,West,2020-09-12,Employee_EMP077,North,2024-04-21
ORD03284,CUST0993,West,Furniture,Chair,EMP096,2022-02-21,7,394.24,2759.68,2759.68,Customer_CUST0993,46,Male,North,2022-09-07,Employee_EMP096,South,2024-08-13
ORD03285,CUST0757,East,Clothing,Pants,EMP080,2023-03-04,1,419.06,419.06,419.06,Customer_CUST0757,49,Female,East,2021-01-05,Employee_EMP080,South,2020-12-11
ORD03286,CUST0924,South,Electronics,Headphones,EMP075,2022-01-14,4,774.31,3097.24,3097.24,Customer_CUST0924,56,Male,South,2023-04-25,Employee_EMP075,North,2023-10-05
ORD03287,CUST0574,South,Electronics,Laptop,EMP058,2022-04-03,9,178.83,1609.47,1609.47,Customer_CUST0574,57,Female,West,2021-09-22,Employee_EMP058,South,2020-09-27
ORD03288,CUST0313,West,Food,Snacks,EMP059,2022-11-15,9,659.58,5936.22,5936.22,Customer_CUST0313,35,Female,East,2021-06-25,Employee_EMP059,East,2022-10-04
ORD03289,CUST0061,North,Electronics,Tablet,EMP069,2022-04-30,4,490.43,1961.72,1961.72,Customer_CUST0061,54,Male,South,2021-08-05,Employee_EMP069,West,2023-02-01
ORD03290,CUST0133,South,Clothing,Pants,EMP038,2023-10-09,5,919.85,4599.25,4599.25,Customer_CUST0133,64,Female,North,2021-12-27,Employee_EMP038,South,2020-11-06
ORD03291,CUST0006,North,Electronics,Headphones,EMP016,2022-07-16,5,453.68,2268.4,2268.4,Customer_CUST0006,21,Male,West,2021-07-14,Employee_EMP016,West,2020-10-28
ORD03292,CUST0276,West,Furniture,Table,EMP071,2022-12-02,9,393.89,3545.01,3545.01,Customer_CUST0276,49,Female,North,2022-01-13,Employee_EMP071,East,2022-12-06
ORD03293,CUST0978,South,Furniture,Chair,EMP061,2022-09-12,2,287.9,575.8,575.8,Customer_CUST0978,26,Female,East,2022-11-26,Employee_EMP061,East,2021-01-13
ORD03294,CUST0538,East,Clothing,Shoes,EMP063,2022-08-30,5,275.33,1376.65,1376.65,Customer_CUST0538,38,Female,North,2023-04-25,Employee_EMP063,South,2022-07-23
ORD03295,CUST0844,West,Furniture,Bed,EMP046,2023-09-12,5,301.02,1505.1,1505.1,Customer_CUST0844,44,Male,West,2022-06-09,Employee_EMP046,South,2019-11-06
ORD03296,CUST0899,East,Clothing,Pants,EMP030,2023-10-30,2,770.74,1541.48,1541.48,Customer_CUST0899,33,Male,East,2022-06-23,Employee_EMP030,North,2022-09-20
ORD03297,CUST0146,South,Clothing,Shoes,EMP039,2022-11-25,4,229.31,917.24,917.24,Customer_CUST0146,27,Female,East,2023-03-24,Employee_EMP039,East,2021-03-28
ORD03298,CUST0931,North,Electronics,Camera,EMP091,2023-07-15,1,475.62,475.62,475.62,Customer_CUST0931,30,Male,West,2024-02-05,Employee_EMP091,West,2024-03-31
ORD03299,CUST0912,East,Food,Juice,EMP066,2023-02-11,2,765.17,1530.34,1530.34,Customer_CUST0912,57,Male,South,2020-08-02,Employee_EMP066,South,2023-09-28
ORD03300,CUST0093,West,Electronics,Tablet,EMP064,2022-01-15,3,848.88,2546.64,2546.64,Customer_CUST0093,58,Male,East,2021-11-13,Employee_EMP064,East,2020-06-30
ORD03301,CUST0225,North,Food,Juice,EMP065,2022-09-16,6,408.86,2453.16,2453.16,Customer_CUST0225,43,Male,South,2023-01-28,Employee_EMP065,North,2020-03-04
ORD03302,CUST0246,South,Electronics,Tablet,EMP042,2023-11-02,5,75.63,378.15,378.15,Customer_CUST0246,31,Female,East,2023-02-12,Employee_EMP042,South,2021-07-29
ORD03303,CUST0094,North,Furniture,Table,EMP080,2023-02-05,6,408.68,2452.08,2452.08,Customer_CUST0094,53,Male,West,2021-10-03,Employee_EMP080,South,2020-12-11
ORD03304,CUST0336,North,Sports,Tennis Racket,EMP013,2023-05-10,5,717.01,3585.05,3585.05,Customer_CUST0336,18,Female,South,2022-02-19,Employee_EMP013,West,2022-01-28
ORD03305,CUST0926,South,Sports,Gloves,EMP051,2022-01-30,8,457.03,3656.24,3656.24,Customer_CUST0926,37,Female,West,2024-01-31,Employee_EMP051,West,2020-07-01
ORD03306,CUST0139,South,Clothing,Shoes,EMP023,2022-11-16,6,690.59,4143.54,4143.54,Customer_CUST0139,60,Male,South,2022-06-12,Employee_EMP023,East,2018-09-14
ORD03307,CUST0189,East,Food,Rice,EMP038,2022-04-15,8,643.85,5150.8,5150.8,Customer_CUST0189,44,Male,South,2020-02-12,Employee_EMP038,South,2020-11-06
ORD03308,CUST0220,South,Sports,Tennis Racket,EMP035,2023-10-22,9,423.95,3815.55,3815.55,Customer_CUST0220,38,Male,East,2023-03-29,Employee_EMP035,North,2023-04-27
ORD03309,CUST0198,East,Furniture,Chair,EMP061,2023-10-03,2,115.03,230.06,230.06,Customer_CUST0198,38,Male,West,2023-02-14,Employee_EMP061,East,2021-01-13
ORD03310,CUST0383,East,Food,Rice,EMP035,2023-04-07,8,981.32,7850.56,7850.56,Customer_CUST0383,23,Female,West,2020-06-29,Employee_EMP035,North,2023-04-27
ORD03311,CUST0149,East,Electronics,Tablet,EMP023,2023-02-14,5,111.2,556.0,556.0,Customer_CUST0149,23,Male,East,2023-05-25,Employee_EMP023,East,2018-09-14
ORD03312,CUST0132,East,Furniture,Bed,EMP075,2022-03-01,9,986.21,8875.89,8875.89,Customer_CUST0132,25,Male,North,2021-05-13,Employee_EMP075,North,2023-10-05
ORD03313,CUST0570,West,Furniture,Table,EMP053,2023-10-20,4,835.77,3343.08,3343.08,Customer_CUST0570,56,Male,East,2021-06-20,Employee_EMP053,North,2024-09-08
ORD03314,CUST0865,West,Furniture,Bed,EMP081,2022-04-06,9,863.71,7773.39,7773.39,Customer_CUST0865,34,Male,East,2022-10-08,Employee_EMP081,North,2018-11-25
ORD03315,CUST0903,South,Electronics,Camera,EMP016,2022-08-19,8,689.89,5519.12,5519.12,Customer_CUST0903,63,Female,South,2020-10-16,Employee_EMP016,West,2020-10-28
ORD03316,CUST0919,West,Clothing,Jacket,EMP057,2022-04-21,6,895.65,5373.9,5373.9,Customer_CUST0919,27,Female,East,2023-12-11,Employee_EMP057,South,2022-10-19
ORD03317,CUST0427,South,Food,Bread,EMP071,2023-11-09,3,810.89,2432.67,2432.67,Customer_CUST0427,20,Female,North,2020-05-08,Employee_EMP071,East,2022-12-06
ORD03318,CUST0112,East,Food,Milk,EMP074,2023-12-08,3,462.45,1387.35,1387.35,Customer_CUST0112,27,Female,South,2021-01-01,Employee_EMP074,East,2022-07-27
ORD03319,CUST0689,West,Clothing,Pants,EMP056,2023-10-17,8,430.75,3446.0,3446.0,Customer_CUST0689,31,Male,West,2021-10-22,Employee_EMP056,South,2020-12-16
ORD03320,CUST0153,North,Furniture,Bed,EMP011,2022-04-11,4,272.38,1089.52,1089.52,Customer_CUST0153,40,Female,West,2020-07-30,Employee_EMP011,West,2023-08-22
ORD03321,CUST0302,East,Furniture,Chair,EMP012,2023-03-17,1,454.66,454.66,454.66,Customer_CUST0302,58,Female,West,2021-05-28,Employee_EMP012,North,2022-03-29
ORD03322,CUST0532,East,Food,Milk,EMP067,2022-10-20,7,592.7,4148.900000000001,4148.900000000001,Customer_CUST0532,26,Male,East,2023-08-07,Employee_EMP067,North,2018-12-25
ORD03323,CUST0238,East,Clothing,Shirt,EMP055,2022-09-07,5,204.98,1024.9,1024.9,Customer_CUST0238,23,Female,North,2021-01-21,Employee_EMP055,West,2024-02-12
ORD03324,CUST0019,North,Clothing,Jacket,EMP033,2023-11-29,2,377.75,755.5,755.5,Customer_CUST0019,25,Male,North,2020-08-25,Employee_EMP033,East,2023-11-24
ORD03325,CUST0975,West,Clothing,Shoes,EMP003,2022-09-10,4,541.8,2167.2,2167.2,Customer_CUST0975,57,Male,West,2021-10-26,Employee_EMP003,West,2023-06-03
ORD03326,CUST0394,West,Furniture,Sofa,EMP038,2023-04-19,2,439.39,878.78,878.78,Customer_CUST0394,58,Female,West,2020-12-24,Employee_EMP038,South,2020-11-06
ORD03327,CUST0045,South,Sports,Shoes,EMP083,2022-10-02,5,503.0,2515.0,2515.0,Customer_CUST0045,38,Female,South,2021-12-21,Employee_EMP083,North,2020-09-29
ORD03328,CUST0877,East,Sports,Shoes,EMP032,2022-09-21,3,709.96,2129.88,2129.88,Customer_CUST0877,52,Female,East,2023-12-10,Employee_EMP032,North,2022-08-12
ORD03329,CUST0401,South,Clothing,Shirt,EMP041,2022-03-28,7,35.22,246.54,246.54,Customer_CUST0401,50,Female,North,2023-05-22,Employee_EMP041,South,2023-01-14
ORD03330,CUST0011,South,Furniture,Bed,EMP100,2023-04-12,4,550.44,2201.76,2201.76,Customer_CUST0011,46,Female,West,2022-11-17,Employee_EMP100,South,2021-01-29
ORD03331,CUST0657,South,Furniture,Sofa,EMP031,2023-08-02,7,178.66,1250.62,1250.62,Customer_CUST0657,39,Female,East,2020-03-08,Employee_EMP031,East,2023-09-16
ORD03332,CUST0920,East,Furniture,Bed,EMP090,2023-06-27,3,712.83,2138.49,2138.49,Customer_CUST0920,55,Female,West,2022-03-19,Employee_EMP090,East,2022-01-05
ORD03333,CUST0022,South,Electronics,Laptop,EMP051,2023-10-30,3,152.4,457.2,457.2,Customer_CUST0022,41,Female,West,2021-04-20,Employee_EMP051,West,2020-07-01
ORD03334,CUST0297,South,Clothing,Shoes,EMP020,2022-01-20,1,343.55,343.55,343.55,Customer_CUST0297,22,Male,South,2023-11-30,Employee_EMP020,South,2021-01-18
ORD03335,CUST0052,South,Sports,Shoes,EMP045,2022-01-28,3,322.5,967.5,967.5,Customer_CUST0052,18,Male,South,2022-01-16,Employee_EMP045,East,2021-09-05
ORD03336,CUST0969,West,Food,Juice,EMP083,2022-04-11,7,196.18,1373.26,1373.26,Customer_CUST0969,47,Female,North,2020-05-23,Employee_EMP083,North,2020-09-29
ORD03337,CUST0780,West,Clothing,Pants,EMP092,2022-10-27,8,792.8,6342.4,6342.4,Customer_CUST0780,35,Female,West,2021-03-01,Employee_EMP092,South,2019-10-14
ORD03338,CUST0048,West,Food,Rice,EMP060,2022-05-10,6,609.7,3658.2,3658.2,Customer_CUST0048,36,Male,East,2024-01-15,Employee_EMP060,East,2018-03-15
ORD03339,CUST0603,South,Furniture,Chair,EMP004,2023-08-02,7,593.58,4155.06,4155.06,Customer_CUST0603,42,Male,East,2022-04-26,Employee_EMP004,South,2023-09-08
ORD03340,CUST0615,East,Furniture,Cupboard,EMP099,2022-11-28,3,464.9,1394.7,1394.7,Customer_CUST0615,31,Male,East,2021-05-15,Employee_EMP099,North,2023-11-13
ORD03341,CUST0916,East,Food,Bread,EMP064,2022-08-21,6,329.75,1978.5,1978.5,Customer_CUST0916,26,Female,East,2022-04-20,Employee_EMP064,East,2020-06-30
ORD03342,CUST0056,West,Electronics,Mobile,EMP053,2023-04-26,6,750.73,4504.38,4504.38,Customer_CUST0056,52,Male,South,2021-12-31,Employee_EMP053,North,2024-09-08
ORD03343,CUST0723,East,Clothing,Shirt,EMP002,2023-08-26,6,77.12,462.72,462.72,Customer_CUST0723,59,Female,East,2023-01-08,Employee_EMP002,West,2021-06-09
ORD03344,CUST0923,North,Sports,Gloves,EMP072,2023-02-28,5,807.91,4039.55,4039.55,Customer_CUST0923,28,Female,East,2023-07-17,Employee_EMP072,North,2022-04-25
ORD03345,CUST0790,West,Clothing,Dress,EMP025,2022-03-01,2,667.48,1334.96,1334.96,Customer_CUST0790,50,Male,North,2021-05-23,Employee_EMP025,East,2022-12-12
ORD03346,CUST0787,West,Electronics,Camera,EMP096,2022-04-27,3,890.23,2670.69,2670.69,Customer_CUST0787,20,Male,West,2020-02-22,Employee_EMP096,South,2024-08-13
ORD03347,CUST0141,North,Sports,Football,EMP082,2023-06-29,5,901.66,4508.3,4508.3,Customer_CUST0141,29,Female,South,2020-07-25,Employee_EMP082,East,2023-11-16
ORD03348,CUST0179,North,Furniture,Chair,EMP005,2022-10-19,1,685.9,685.9,685.9,Customer_CUST0179,27,Female,East,2023-06-15,Employee_EMP005,West,2019-06-16
ORD03349,CUST0979,South,Sports,Tennis Racket,EMP078,2022-10-13,3,409.77,1229.31,1229.31,Customer_CUST0979,22,Male,East,2022-04-29,Employee_EMP078,East,2018-01-05
ORD03350,CUST0866,South,Food,Milk,EMP072,2023-10-26,8,660.75,5286.0,5286.0,Customer_CUST0866,43,Male,West,2022-12-20,Employee_EMP072,North,2022-04-25
ORD03351,CUST0258,South,Sports,Football,EMP081,2022-01-13,8,808.34,6466.72,6466.72,Customer_CUST0258,63,Female,East,2023-02-08,Employee_EMP081,North,2018-11-25
ORD03352,CUST0774,South,Clothing,Dress,EMP080,2023-04-01,4,392.0,1568.0,1568.0,Customer_CUST0774,63,Female,West,2020-08-07,Employee_EMP080,South,2020-12-11
ORD03353,CUST0145,North,Sports,Tennis Racket,EMP099,2022-03-12,2,89.18,178.36,178.36,Customer_CUST0145,22,Female,West,2020-10-16,Employee_EMP099,North,2023-11-13
ORD03354,CUST0256,North,Food,Juice,EMP039,2023-06-04,5,294.68,1473.4,1473.4,Customer_CUST0256,61,Male,West,2023-10-20,Employee_EMP039,East,2021-03-28
ORD03355,CUST0604,East,Clothing,Pants,EMP066,2023-06-19,2,736.73,1473.46,1473.46,Customer_CUST0604,43,Female,North,2023-07-01,Employee_EMP066,South,2023-09-28
ORD03356,CUST0257,South,Food,Bread,EMP007,2023-04-05,9,158.05,1422.45,1422.45,Customer_CUST0257,46,Female,North,2022-05-26,Employee_EMP007,West,2018-05-20
ORD03357,CUST0574,West,Sports,Shoes,EMP037,2022-11-21,3,932.25,2796.75,2796.75,Customer_CUST0574,57,Female,West,2021-09-22,Employee_EMP037,North,2024-03-29
ORD03358,CUST0703,East,Furniture,Cupboard,EMP051,2023-05-29,5,204.96,1024.8,1024.8,Customer_CUST0703,44,Female,South,2020-10-20,Employee_EMP051,West,2020-07-01
ORD03359,CUST0414,East,Clothing,Pants,EMP065,2022-11-30,6,856.07,5136.42,5136.42,Customer_CUST0414,60,Female,East,2023-02-02,Employee_EMP065,North,2020-03-04
ORD03360,CUST0261,East,Sports,Shoes,EMP044,2023-02-24,6,334.29,2005.74,2005.74,Customer_CUST0261,32,Male,North,2020-07-30,Employee_EMP044,West,2018-05-05
ORD03361,CUST0320,West,Clothing,Shoes,EMP023,2023-02-13,6,496.96,2981.76,2981.76,Customer_CUST0320,39,Male,West,2021-02-25,Employee_EMP023,East,2018-09-14
ORD03362,CUST0534,North,Clothing,Jacket,EMP074,2023-07-13,5,807.95,4039.75,4039.75,Customer_CUST0534,50,Male,West,2024-01-12,Employee_EMP074,East,2022-07-27
ORD03363,CUST0287,South,Sports,Shoes,EMP095,2022-06-08,9,256.44,2307.96,2307.96,Customer_CUST0287,24,Male,North,2023-01-30,Employee_EMP095,West,2021-02-12
ORD03364,CUST0590,South,Sports,Football,EMP092,2022-08-23,6,79.42,476.52,476.52,Customer_CUST0590,46,Female,East,2020-03-12,Employee_EMP092,South,2019-10-14
ORD03365,CUST0996,North,Clothing,Pants,EMP043,2023-11-08,5,404.57,2022.85,2022.85,Customer_CUST0996,37,Male,West,2023-09-09,Employee_EMP043,North,2018-10-05
ORD03366,CUST0598,West,Electronics,Tablet,EMP067,2022-02-16,5,847.97,4239.85,4239.85,Customer_CUST0598,36,Male,West,2021-09-20,Employee_EMP067,North,2018-12-25
ORD03367,CUST0044,West,Clothing,Dress,EMP076,2023-07-25,6,46.68,280.08,280.08,Customer_CUST0044,50,Female,North,2020-07-25,Employee_EMP076,East,2020-05-28
ORD03368,CUST0894,East,Sports,Gloves,EMP046,2023-12-05,7,707.75,4954.25,4954.25,Customer_CUST0894,39,Female,West,2021-11-28,Employee_EMP046,South,2019-11-06
